10.0.4.8,10.0.4.7,377,4.017165271
10.0.3.5,10.0.2.3,357,4.018545668
10.0.2.3,10.0.3.5,236,4.018652264
10.0.3.5,10.0.1.2,76392,4.019115315
10.0.3.6,10.0.2.3,646,4.020047339
10.0.4.8,10.0.2.3,42398,4.021594674
10.0.2.4,10.0.4.7,738,4.022610729
10.0.3.6,10.0.4.7,182805,4.022939140
10.0.3.6,10.0.4.8,635,4.022964567
10.0.4.8,10.0.3.6,981,4.027076110
10.0.2.3,10.0.1.1,3209,4.027976733
10.0.2.3,10.0.4.7,38682,4.028079299
10.0.3.5,10.0.2.4,953,4.028234328
10.0.1.1,10.0.4.7,228621,4.028476604
10.0.2.3,10.0.4.8,556,4.030406332
10.0.3.6,10.0.4.8,33322,4.030866256
10.0.4.7,10.0.1.2,410,4.031007112
10.0.4.7,10.0.4.8,92075,4.031279620
10.0.2.3,10.0.4.8,761,4.031574478
10.0.4.7,10.0.2.3,35306,4.032657745
10.0.3.5,10.0.4.7,949,4.033421834
10.0.4.7,10.0.1.2,499,4.034426167
10.0.3.5,10.0.3.6,551,4.035291970
10.0.3.6,10.0.2.4,933,4.037873410
10.0.4.7,10.0.3.6,90,4.041571319
10.0.4.8,10.0.4.7,598,4.042049820
10.0.4.7,10.0.4.8,326,4.043335831
10.0.2.4,10.0.4.7,335,4.044144788
10.0.4.7,10.0.4.8,452,4.046886355
10.0.1.1,10.0.1.2,74641,4.047258279
10.0.2.3,10.0.3.5,115201,4.048360878
10.0.3.5,10.0.1.1,919866,4.049939628
10.0.2.3,10.0.4.8,377,4.050856425
10.0.3.5,10.0.2.3,45465,4.052520582
10.0.3.5,10.0.1.1,418,4.056566305
10.0.3.5,10.0.1.1,1418,4.056781444
10.0.1.2,10.0.4.7,313,4.059746637
10.0.2.4,10.0.4.7,48270,4.059761796
10.0.2.4,10.0.3.5,690,4.059873366
10.0.1.2,10.0.4.7,3387,4.061620366
10.0.1.1,10.0.2.4,302,4.062223424
10.0.2.3,10.0.2.4,188,4.062758707
10.0.1.2,10.0.2.3,371,4.066587577
10.0.2.4,10.0.2.3,521,4.067757162
10.0.4.8,10.0.2.4,251325,4.067994689
10.0.4.8,10.0.3.6,180733,4.068875490
10.0.3.6,10.0.1.1,262684,4.069412960
10.0.4.8,10.0.3.5,5016,4.070676141
10.0.4.7,10.0.1.2,676775,4.070703323
10.0.2.4,10.0.4.7,497,4.071931783
10.0.4.8,10.0.2.3,869,4.073789870
10.0.3.6,10.0.3.5,366,4.074815975
10.0.1.2,10.0.4.8,151121,4.075552874
10.0.3.6,10.0.3.5,38,4.080808116
10.0.2.3,10.0.4.8,625,4.081117664
10.0.4.8,10.0.1.2,689,4.081648283
10.0.1.1,10.0.2.4,356,4.082049227
10.0.2.4,10.0.1.2,483,4.083897104
10.0.1.1,10.0.2.3,602,4.084115931
10.0.4.7,10.0.2.3,167946,4.085924957
10.0.2.4,10.0.2.3,507,4.086693813
10.0.3.5,10.0.3.6,608,4.090190990
10.0.2.3,10.0.4.8,354,4.093541122
10.0.4.7,10.0.3.5,324,4.093668093
10.0.1.1,10.0.2.4,781,4.094844240
10.0.3.5,10.0.3.6,1246272,4.096105814
10.0.2.4,10.0.1.2,1747,4.096139584
10.0.2.3,10.0.4.8,316,4.096422640
10.0.1.2,10.0.2.3,405,4.096844939
10.0.1.1,10.0.4.8,561,4.097307543
10.0.1.1,10.0.2.4,1681597,4.097410303
10.0.4.7,10.0.1.2,671486,4.098902563
10.0.4.8,10.0.2.3,474,4.100407023
10.0.2.3,10.0.4.8,146133,4.103085847
10.0.2.3,10.0.4.8,335,4.103531661
10.0.1.2,10.0.2.4,40857,4.105375241
10.0.1.2,10.0.4.8,333,4.105488047
10.0.2.3,10.0.1.1,232376,4.107217692
10.0.3.5,10.0.4.8,780,4.107544246
10.0.2.4,10.0.4.8,204,4.110435774
10.0.1.2,10.0.4.8,156,4.112694708
10.0.4.8,10.0.1.1,510,4.114392344
10.0.4.7,10.0.4.8,309,4.115111688
10.0.2.4,10.0.1.2,457,4.115240675
10.0.1.2,10.0.1.1,30044,4.116589778
10.0.2.4,10.0.1.2,1383161,4.119012772
10.0.3.5,10.0.2.4,607,4.124148813
10.0.3.5,10.0.4.8,107928,4.125266548
10.0.4.7,10.0.2.3,30940,4.126180689
10.0.3.6,10.0.2.3,598,4.127641719
10.0.1.2,10.0.4.8,583,4.128049537
10.0.2.4,10.0.2.3,598,4.128870679
10.0.2.4,10.0.4.8,696,4.130672204
10.0.4.8,10.0.1.1,480,4.130713435
10.0.2.3,10.0.4.8,911,4.132675858
10.0.4.7,10.0.3.6,71310,4.133822093
10.0.3.5,10.0.1.1,1257,4.136893035
10.0.4.8,10.0.4.7,78296,4.138251702
10.0.1.1,10.0.3.6,745,4.139798202
10.0.1.2,10.0.1.1,74540,4.145428134
10.0.1.2,10.0.2.4,38219,4.146444557
10.0.4.8,10.0.4.7,19,4.149961199
10.0.3.6,10.0.1.1,333,4.151979000
10.0.3.5,10.0.1.1,13264,4.152029229
10.0.1.1,10.0.4.8,6518,4.152265974
10.0.1.1,10.0.4.8,1222,4.152420332
10.0.3.6,10.0.1.1,1304,4.156125817
10.0.3.5,10.0.1.2,137579,4.158573232
10.0.4.8,10.0.3.5,570,4.158818181
10.0.4.7,10.0.1.2,699,4.159859933
10.0.2.3,10.0.4.7,528,4.160199557
10.0.1.2,10.0.3.5,501,4.161250778
10.0.1.1,10.0.4.8,7295062,4.161596135
10.0.1.1,10.0.3.5,29099,4.162063933
10.0.2.4,10.0.4.7,1003,4.164439934
10.0.2.3,10.0.4.8,688,4.166188723
10.0.1.1,10.0.4.8,566,4.166623788
10.0.1.2,10.0.2.4,48444,4.166985917
10.0.2.3,10.0.2.4,1932,4.166991028
10.0.3.5,10.0.1.1,614,4.167708013
10.0.4.7,10.0.1.1,1554123,4.168707713
10.0.2.4,10.0.4.8,359,4.169589534
10.0.2.4,10.0.4.7,694,4.172401496
10.0.2.4,10.0.4.8,1128,4.173554582
10.0.3.6,10.0.4.7,642,4.175369871
10.0.1.1,10.0.3.5,1389,4.176568118
10.0.3.6,10.0.3.5,1785,4.176614835
10.0.2.3,10.0.4.7,329,4.181612423
10.0.3.5,10.0.1.2,386,4.181849881
10.0.4.7,10.0.2.3,386,4.184598243
10.0.4.7,10.0.2.4,291,4.187098852
10.0.1.1,10.0.3.5,681,4.187306238
10.0.2.4,10.0.3.6,68419,4.191634540
10.0.2.4,10.0.2.3,312,4.192205358
10.0.1.2,10.0.3.6,451,4.193195061
10.0.4.7,10.0.4.8,50146,4.200322798
10.0.2.4,10.0.2.3,46016,4.201356158
10.0.2.3,10.0.1.2,768113,4.201970480
10.0.2.4,10.0.1.2,76850,4.202337348
10.0.4.8,10.0.1.1,59918,4.204680951
10.0.3.6,10.0.3.5,156,4.205082380
10.0.2.4,10.0.4.8,1582297,4.205702718
10.0.2.3,10.0.1.2,1209975,4.208937710
10.0.2.4,10.0.2.3,203,4.210544203
10.0.4.7,10.0.4.8,1985,4.210866725
10.0.4.8,10.0.3.5,428556,4.212831831
10.0.1.1,10.0.3.5,222903,4.214262418
10.0.3.6,10.0.4.8,1419,4.215927700
10.0.3.5,10.0.2.3,550,4.216608279
10.0.3.6,10.0.1.2,365,4.216853779
10.0.3.5,10.0.1.1,296,4.216915712
10.0.1.2,10.0.4.8,280084,4.217507608
10.0.1.1,10.0.3.6,40264,4.217700260
10.0.2.3,10.0.3.5,306,4.220459932
10.0.2.4,10.0.4.7,393,4.222038237
10.0.1.1,10.0.3.5,942,4.223175483
10.0.2.3,10.0.3.6,330,4.224632627
10.0.1.1,10.0.3.5,64637,4.225357226
10.0.2.4,10.0.3.6,802,4.225367535
10.0.3.6,10.0.2.3,269005,4.227821906
10.0.3.5,10.0.4.8,486,4.228659757
10.0.2.3,10.0.2.4,33886,4.229385507
10.0.2.3,10.0.4.7,1112,4.229717814
10.0.3.6,10.0.1.2,521,4.229817423
10.0.1.1,10.0.3.5,666,4.233020069
10.0.3.5,10.0.1.1,525,4.234969186
10.0.1.2,10.0.4.7,33603,4.236586904
10.0.2.3,10.0.3.5,517,4.238664189
10.0.4.7,10.0.2.4,50199,4.238735694
10.0.1.1,10.0.2.4,109569,4.239289076
10.0.3.6,10.0.1.2,508,4.239312944
10.0.3.6,10.0.2.4,867011,4.241650262
10.0.2.4,10.0.2.3,1896253,4.244749501
10.0.2.3,10.0.4.8,1490517,4.245604939
10.0.2.4,10.0.4.8,35337,4.246397913
10.0.4.7,10.0.3.5,544,4.246844952
10.0.3.6,10.0.4.8,838749,4.248846753
10.0.1.2,10.0.3.5,445,4.249319294
10.0.2.3,10.0.2.4,42481,4.250059427
10.0.4.7,10.0.1.1,705,4.251838383
10.0.1.1,10.0.3.5,461,4.251865055
10.0.4.8,10.0.2.3,94316,4.253478791
10.0.3.6,10.0.2.4,70202,4.256606899
10.0.2.4,10.0.3.5,60939,4.259090566
10.0.4.8,10.0.4.7,79874,4.259173674
10.0.3.5,10.0.2.4,48217,4.260589489
10.0.4.8,10.0.3.5,429,4.261330975
10.0.2.3,10.0.4.8,410,4.261670656
10.0.3.5,10.0.1.2,5235,4.266269874
10.0.4.8,10.0.2.4,137699,4.267368958
10.0.2.4,10.0.3.6,195483,4.268968518
10.0.4.7,10.0.3.5,798,4.269316327
10.0.3.6,10.0.1.1,544761,4.270198480
10.0.3.6,10.0.2.3,225,4.271440301
10.0.1.1,10.0.4.8,337,4.271826433
10.0.1.1,10.0.3.6,884914,4.281534387
10.0.3.5,10.0.4.8,396,4.283969979
10.0.2.4,10.0.1.1,405,4.284354034
10.0.1.2,10.0.2.3,129935,4.284609936
10.0.2.3,10.0.2.4,342,4.285210251
10.0.3.6,10.0.4.8,286019,4.286195670
10.0.1.1,10.0.4.7,2246,4.286956458
10.0.4.7,10.0.2.3,422,4.287134013
10.0.1.2,10.0.3.6,47793,4.287355991
10.0.4.7,10.0.1.2,328,4.289555913
10.0.2.4,10.0.1.1,577,4.289900485
10.0.2.4,10.0.1.2,32,4.291181814
10.0.2.4,10.0.1.1,263,4.292317506
10.0.2.4,10.0.4.7,6773,4.292908150
10.0.3.5,10.0.1.2,858,4.293216667
10.0.4.8,10.0.3.6,1773,4.293704651
10.0.3.6,10.0.4.7,628,4.295342223
10.0.3.5,10.0.1.2,541,4.297415785
10.0.3.5,10.0.2.3,442,4.298581823
10.0.2.4,10.0.4.8,383,4.298673124
10.0.1.2,10.0.3.6,726,4.301019833
10.0.2.3,10.0.1.2,536,4.303641230
10.0.3.6,10.0.2.4,992,4.303675262
10.0.3.6,10.0.4.8,921,4.307051066
10.0.1.2,10.0.2.3,306,4.307402225
10.0.1.1,10.0.4.8,430,4.309543186
10.0.3.6,10.0.1.2,383,4.310207921
10.0.2.3,10.0.1.2,638,4.310378567
10.0.3.6,10.0.4.7,585,4.310579135
10.0.3.6,10.0.3.5,369,4.310667774
10.0.1.1,10.0.2.3,21596,4.311263734
10.0.4.7,10.0.2.4,562,4.311792556
10.0.4.7,10.0.1.1,539,4.312059686
10.0.4.8,10.0.2.4,339,4.313081500
10.0.4.8,10.0.3.6,554,4.314702317
10.0.3.6,10.0.4.7,158296,4.315395405
10.0.2.4,10.0.1.1,683,4.315875392
10.0.2.4,10.0.4.7,321,4.316013058
10.0.4.7,10.0.4.8,805,4.316196195
10.0.4.7,10.0.2.4,419,4.316314497
10.0.4.7,10.0.4.8,55849,4.318660368
10.0.1.1,10.0.4.7,46365,4.322233579
10.0.2.3,10.0.1.2,358,4.322958495
10.0.4.7,10.0.2.4,492,4.323280806
10.0.3.6,10.0.4.7,562,4.323338138
10.0.1.1,10.0.2.4,76855,4.323696293
10.0.3.5,10.0.3.6,605,4.325762733
10.0.4.7,10.0.2.3,10990,4.327431382
10.0.4.8,10.0.3.5,1285,4.328386901
10.0.2.4,10.0.3.5,1843,4.328538533
10.0.3.5,10.0.4.8,696,4.329287964
10.0.1.2,10.0.4.7,610,4.330040104
10.0.4.8,10.0.2.4,1644,4.332197770
10.0.3.6,10.0.1.2,454,4.333377149
10.0.3.5,10.0.4.8,197518,4.333653981
10.0.1.2,10.0.3.5,36866,4.336060096
10.0.4.7,10.0.2.4,364,4.336237411
10.0.4.7,10.0.4.8,45486,4.340686088
10.0.2.4,10.0.3.6,514,4.351004604
10.0.3.6,10.0.3.5,4059,4.352638743
10.0.4.8,10.0.2.3,39046,4.352812199
10.0.3.6,10.0.1.2,537,4.352877354
10.0.1.1,10.0.2.4,546,4.353053561
10.0.1.2,10.0.2.3,78405,4.353393357
10.0.2.3,10.0.4.8,837,4.353781052
10.0.4.7,10.0.4.8,544,4.354299567
10.0.2.4,10.0.2.3,542,4.355196898
10.0.2.4,10.0.3.5,445,4.356077879
10.0.2.4,10.0.4.8,44804,4.357176477
10.0.3.5,10.0.3.6,620,4.357502843
10.0.2.4,10.0.1.2,355,4.360926108
10.0.4.7,10.0.2.4,384,4.365978785
10.0.2.3,10.0.1.2,1426,4.367748490
10.0.1.2,10.0.2.3,925,4.367972642
10.0.1.1,10.0.1.2,1424,4.370080571
10.0.2.3,10.0.1.2,560,4.370379923
10.0.3.6,10.0.2.4,48243,4.371349573
10.0.3.6,10.0.3.5,1502,4.371676111
10.0.3.5,10.0.4.8,453,4.372567158
10.0.2.4,10.0.4.8,430,4.374833529
10.0.1.2,10.0.1.1,1986,4.376210106
10.0.2.4,10.0.1.1,341,4.377352396
10.0.4.8,10.0.4.7,284,4.378002403
10.0.2.3,10.0.2.4,564,4.379386593
10.0.1.1,10.0.2.4,111848,4.379541361
10.0.2.3,10.0.4.7,408,4.380511638
10.0.4.7,10.0.3.6,853606,4.383791547
10.0.3.6,10.0.2.3,209926,4.383967792
10.0.3.6,10.0.2.4,181537,4.384365037
10.0.4.7,10.0.2.3,72741,4.384691904
10.0.1.1,10.0.4.7,582,4.386071490
10.0.2.3,10.0.4.7,619,4.386154392
10.0.4.8,10.0.2.3,38637,4.386900623
10.0.4.8,10.0.2.3,41607,4.389561905
10.0.2.3,10.0.4.8,681,4.389780792
10.0.1.1,10.0.4.8,324,4.390540631
10.0.1.1,10.0.2.4,569,4.391126569
10.0.3.6,10.0.4.7,36338,4.393100642
10.0.2.4,10.0.1.1,455,4.393866799
10.0.4.8,10.0.1.1,381,4.393887717
10.0.1.2,10.0.4.7,440,4.394581909
10.0.1.2,10.0.2.4,636,4.394877861
10.0.1.1,10.0.3.5,467,4.396027302
10.0.3.6,10.0.3.5,1527,4.399654385
10.0.4.7,10.0.3.5,274,4.402673581
10.0.4.7,10.0.4.8,710,4.407185522
10.0.1.2,10.0.2.3,720,4.409416722
10.0.3.5,10.0.2.4,3062708,4.411725111
10.0.1.2,10.0.1.1,1416,4.412416495
10.0.4.8,10.0.1.2,258,4.413693699
10.0.1.2,10.0.2.4,1359,4.417339979
10.0.2.3,10.0.2.4,38619,4.419566549
10.0.4.8,10.0.2.4,70263,4.420887321
10.0.3.5,10.0.1.1,438,4.421959386
10.0.4.7,10.0.2.4,592,4.422957261
10.0.3.5,10.0.3.6,333,4.424176998
10.0.2.4,10.0.2.3,899,4.424272408
10.0.1.1,10.0.3.5,464,4.426624048
10.0.1.2,10.0.4.7,716,4.428460839
10.0.4.8,10.0.2.4,35220,4.428902825
10.0.2.3,10.0.1.1,312,4.428983947
10.0.1.2,10.0.2.3,566,4.429423527
10.0.4.8,10.0.3.6,292,4.430019494
10.0.4.7,10.0.1.2,906,4.431214491
10.0.3.6,10.0.4.8,1071,4.432324894
10.0.4.7,10.0.2.4,509,4.433952279
10.0.4.7,10.0.3.5,84045,4.436055753
10.0.2.4,10.0.3.6,658,4.437933531
10.0.2.3,10.0.4.7,594,4.439834615
10.0.2.3,10.0.3.6,393,4.441395262
10.0.2.3,10.0.1.1,1633434,4.444987394
10.0.4.8,10.0.2.4,149768,4.445662059
10.0.2.3,10.0.3.5,327,4.446454785
10.0.1.1,10.0.4.8,640,4.447280002
10.0.2.4,10.0.4.8,23290,4.447722663
10.0.4.8,10.0.4.7,529,4.452376133
10.0.2.4,10.0.2.3,1707,4.453142837
10.0.4.7,10.0.3.5,666,4.454194558
10.0.3.6,10.0.2.3,473,4.456593441
10.0.3.5,10.0.2.3,1853,4.459060368
10.0.2.3,10.0.1.1,312,4.460581834
10.0.1.2,10.0.2.4,557,4.461970747
10.0.3.6,10.0.4.8,535,4.462220145
10.0.3.5,10.0.4.8,743,4.464910017
10.0.4.8,10.0.3.6,591,4.465047662
10.0.2.3,10.0.4.8,395,4.469257774
10.0.3.6,10.0.4.8,1132,4.472058177
10.0.2.4,10.0.1.1,276,4.472355653
10.0.3.5,10.0.4.8,805517,4.472461377
10.0.3.5,10.0.2.3,244536,4.472479004
10.0.3.6,10.0.1.2,667,4.475461363
10.0.4.8,10.0.1.1,1925851,4.477157772
10.0.4.8,10.0.3.6,1460,4.478617119
10.0.4.8,10.0.1.1,628522,4.479439916
10.0.1.1,10.0.2.3,475138,4.480867106
10.0.3.5,10.0.3.6,778,4.483175834
10.0.1.2,10.0.2.4,370,4.485347920
10.0.3.5,10.0.2.3,363,4.485619859
10.0.2.4,10.0.4.7,376,4.486109168
10.0.4.8,10.0.3.6,508,4.486574890
10.0.3.5,10.0.2.4,1696,4.487092907
10.0.4.8,10.0.2.4,569,4.488823144
10.0.1.2,10.0.1.1,633,4.488848923
10.0.3.6,10.0.1.2,303,4.490112757
10.0.3.5,10.0.4.7,299,4.491546364
10.0.3.5,10.0.4.7,690,4.491796123
10.0.3.6,10.0.4.8,311,4.491905233
10.0.4.8,10.0.1.2,836,4.491955033
10.0.4.8,10.0.1.2,621,4.493113477
10.0.3.6,10.0.2.3,1712,4.494492384
10.0.3.5,10.0.3.6,84976,4.495435135
10.0.4.7,10.0.1.1,610,4.495984886
10.0.2.3,10.0.3.5,2996,4.496037555
10.0.2.3,10.0.2.4,301,4.498840109
10.0.1.2,10.0.4.8,42851,4.501062418
10.0.1.1,10.0.4.8,1658,4.501549321
10.0.2.3,10.0.4.8,68571,4.501837898
10.0.4.8,10.0.2.4,636,4.502327757
10.0.2.4,10.0.4.8,109941,4.502588450
10.0.2.4,10.0.4.7,53,4.502824841
10.0.3.6,10.0.1.2,290014,4.503650598
10.0.1.2,10.0.1.1,357,4.504788988
10.0.3.5,10.0.4.7,258,4.505180273
10.0.2.4,10.0.3.5,9214772,4.505815321
10.0.1.1,10.0.3.6,696,4.507151954
10.0.2.4,10.0.4.7,604,4.509352155
10.0.2.3,10.0.3.6,389,4.511222981
10.0.4.8,10.0.1.2,576,4.511919114
10.0.4.7,10.0.1.2,4349,4.517490643
10.0.2.3,10.0.4.8,337,4.521443392
10.0.1.1,10.0.3.6,892,4.522285389
10.0.3.6,10.0.3.5,366,4.522581300
10.0.3.6,10.0.2.3,1635,4.523533063
10.0.4.8,10.0.3.6,1114,4.528476419
10.0.4.7,10.0.2.3,229,4.531748568
10.0.3.6,10.0.3.5,895,4.531932683
10.0.1.1,10.0.4.7,535,4.534226568
10.0.1.2,10.0.3.5,55221,4.535867780
10.0.3.5,10.0.2.4,216652,4.536227728
10.0.4.7,10.0.2.3,677,4.541640823
10.0.2.3,10.0.3.5,469,4.541972711
10.0.1.1,10.0.4.7,354,4.543484545
10.0.4.8,10.0.2.4,767,4.543993753
10.0.2.4,10.0.3.6,13224,4.544293350
10.0.3.6,10.0.1.2,529,4.547231001
10.0.2.4,10.0.3.6,261,4.547578133
10.0.2.4,10.0.4.8,56835,4.547903188
10.0.1.1,10.0.1.2,233,4.548581460
10.0.3.5,10.0.4.7,680,4.550539319
10.0.1.1,10.0.2.4,241799,4.552743051
10.0.2.3,10.0.3.5,116545,4.558985506
10.0.4.8,10.0.1.2,983,4.560392382
10.0.3.6,10.0.4.8,744,4.560750963
10.0.4.7,10.0.2.4,1174,4.561148920
10.0.2.3,10.0.1.2,62204,4.561986513
10.0.2.3,10.0.2.4,338,4.563456171
10.0.2.4,10.0.4.8,849,4.566794675
10.0.3.6,10.0.4.8,575,4.568230662
10.0.1.2,10.0.4.8,305,4.569940533
10.0.2.4,10.0.1.2,355,4.570518503
10.0.4.7,10.0.4.8,534,4.572518915
10.0.2.3,10.0.3.6,468,4.575047101
10.0.4.8,10.0.2.3,314,4.576579175
10.0.2.4,10.0.1.1,188522,4.579493018
10.0.2.4,10.0.4.8,470,4.579694543
10.0.3.6,10.0.3.5,4010,4.581119293
10.0.3.5,10.0.2.4,104343,4.582856566
10.0.4.8,10.0.1.1,564,4.583980116
10.0.1.2,10.0.4.7,844,4.584913317
10.0.2.3,10.0.4.8,143249,4.586225979
10.0.3.5,10.0.3.6,26353,4.589164980
10.0.2.4,10.0.3.5,78785,4.589418168
10.0.3.6,10.0.4.7,321,4.589714704
10.0.4.8,10.0.2.3,527,4.589833152
10.0.1.2,10.0.4.7,99977,4.591897472
10.0.2.4,10.0.3.6,491,4.592426717
10.0.3.5,10.0.4.8,1915689,4.592694774
10.0.4.7,10.0.2.3,84387,4.593673243
10.0.4.8,10.0.1.2,573,4.593773336
10.0.3.6,10.0.4.7,250,4.594084799
10.0.3.5,10.0.4.8,520,4.594581100
10.0.2.4,10.0.4.8,390,4.594760721
10.0.1.1,10.0.3.5,310,4.598424307
10.0.1.2,10.0.2.3,694,4.599067607
10.0.2.4,10.0.4.7,110644,4.600953394
10.0.4.7,10.0.1.2,502,4.601681174
10.0.1.2,10.0.1.1,315,4.602508539
10.0.1.1,10.0.2.4,508,4.603168099
10.0.1.1,10.0.4.8,317,4.603753339
10.0.4.7,10.0.1.2,60,4.604131935
10.0.3.5,10.0.2.4,346,4.604644581
10.0.4.8,10.0.3.5,837,4.605542308
10.0.3.6,10.0.2.3,406,4.606002638
10.0.2.4,10.0.1.1,616,4.610727131
10.0.3.5,10.0.4.7,632,4.611250682
10.0.1.2,10.0.2.3,324579,4.612868489
10.0.2.3,10.0.4.7,7051,4.613070530
10.0.3.5,10.0.2.4,1619,4.614957878
10.0.4.7,10.0.2.3,49210,4.615016813
10.0.1.1,10.0.1.2,306,4.617398693
10.0.3.6,10.0.2.3,369,4.617410694
10.0.1.1,10.0.2.3,307,4.617474383
10.0.1.1,10.0.3.6,348,4.618168489
10.0.4.7,10.0.2.3,59,4.619146182
10.0.1.2,10.0.3.6,157505,4.620020483
10.0.2.4,10.0.1.2,609,4.621478824
10.0.4.8,10.0.2.3,949770,4.621906599
10.0.2.4,10.0.4.7,38475,4.622263056
10.0.3.6,10.0.1.2,110694,4.622881491
10.0.1.1,10.0.2.3,47217,4.628873291
10.0.4.8,10.0.4.7,341872,4.630568029
10.0.1.2,10.0.1.1,756,4.631445913
10.0.2.4,10.0.4.8,478,4.632381190
10.0.4.7,10.0.4.8,639,4.632520228
10.0.3.6,10.0.1.1,294786,4.636143039
10.0.2.3,10.0.1.2,112592,4.636488023
10.0.3.5,10.0.2.4,513,4.636729021
10.0.1.1,10.0.3.5,1761112,4.637942877
10.0.3.5,10.0.1.1,14253,4.640086827
10.0.3.5,10.0.4.7,178597,4.641866482
10.0.4.8,10.0.3.6,331,4.643214455
10.0.1.2,10.0.4.8,94074,4.644158036
10.0.3.5,10.0.2.3,43196,4.644945664
10.0.3.5,10.0.4.7,435,4.645553399
10.0.2.4,10.0.4.8,335,4.646477450
10.0.2.3,10.0.2.4,669,4.647960214
10.0.3.5,10.0.1.1,47476,4.649642128
10.0.1.2,10.0.2.3,534,4.650170718
10.0.3.5,10.0.1.2,688,4.650829267
10.0.3.5,10.0.3.6,212,4.652409220
10.0.1.1,10.0.1.2,49543,4.652934004
10.0.1.1,10.0.3.6,671,4.653065787
10.0.2.3,10.0.1.2,324,4.655545269
10.0.4.7,10.0.3.6,491,4.657619416
10.0.4.8,10.0.2.4,310,4.657800017
10.0.2.4,10.0.3.6,610,4.658272886
10.0.2.3,10.0.1.1,320,4.659786596
10.0.2.3,10.0.4.8,34847,4.661602928
10.0.2.4,10.0.4.8,331,4.662080173
10.0.1.2,10.0.4.8,308,4.662721742
10.0.1.1,10.0.2.4,535,4.663742533
10.0.1.2,10.0.3.6,30249,4.663947269
10.0.4.8,10.0.1.1,585,4.664448781
10.0.1.1,10.0.2.3,42758,4.666463041
10.0.4.7,10.0.2.4,499,4.666700996
10.0.3.6,10.0.2.3,1986,4.668999306
10.0.2.4,10.0.1.1,368,4.670367646
10.0.1.1,10.0.3.6,45475,4.670698906
10.0.1.2,10.0.3.6,324,4.671099529
10.0.4.7,10.0.2.4,30494,4.671507984
10.0.4.7,10.0.3.6,371,4.672471544
10.0.3.5,10.0.1.1,722,4.673952247
10.0.2.4,10.0.2.3,5075,4.674164406
10.0.4.8,10.0.1.2,154,4.674240900
10.0.3.5,10.0.2.4,307,4.676812361
10.0.3.5,10.0.2.4,397,4.678793142
10.0.3.5,10.0.3.6,24188,4.679119264
10.0.4.8,10.0.1.2,707,4.681107317
10.0.4.7,10.0.1.1,646,4.682363542
10.0.4.8,10.0.1.2,599,4.682373842
10.0.2.3,10.0.2.4,114463,4.682968088
10.0.1.1,10.0.4.8,1840,4.684277148
10.0.4.8,10.0.2.4,61976,4.685265877
10.0.4.7,10.0.2.4,495,4.686002319
10.0.3.6,10.0.3.5,460,4.690158738
10.0.1.1,10.0.2.4,410,4.690269513
10.0.4.7,10.0.2.4,381,4.691510582
10.0.2.3,10.0.1.1,356,4.692471967
10.0.1.2,10.0.4.8,384,4.693008381
10.0.3.5,10.0.1.1,37651,4.696322104
10.0.3.5,10.0.1.1,406,4.696573166
10.0.3.6,10.0.2.3,63658,4.697164674
10.0.3.5,10.0.2.3,539,4.697759399
10.0.4.8,10.0.3.5,523,4.699469794
10.0.3.6,10.0.1.2,530,4.700653239
10.0.4.7,10.0.3.6,246,4.703212025
10.0.4.8,10.0.4.7,728,4.703283398
10.0.2.3,10.0.3.5,757,4.705154182
10.0.2.4,10.0.1.2,641,4.705836241
10.0.3.5,10.0.2.3,518,4.706745180
10.0.1.1,10.0.2.3,18290,4.707051027
10.0.1.1,10.0.2.4,391,4.707437633
10.0.2.4,10.0.3.5,363,4.712224677
10.0.3.5,10.0.2.4,2438,4.712792842
10.0.2.4,10.0.3.5,2564,4.713514599
10.0.1.2,10.0.3.6,288573,4.714540653
10.0.3.5,10.0.1.1,215,4.715164112
10.0.3.6,10.0.3.5,922,4.716970440
10.0.4.8,10.0.3.5,457,4.717473775
10.0.3.6,10.0.3.5,1556,4.719540814
10.0.2.4,10.0.4.8,580,4.721287749
10.0.3.6,10.0.2.4,984,4.724360581
10.0.2.4,10.0.3.6,631,4.725022908
10.0.1.1,10.0.1.2,582,4.726127958
10.0.4.8,10.0.1.1,307,4.728590080
10.0.1.2,10.0.3.5,264456,4.728656799
10.0.2.4,10.0.2.3,447,4.728983108
10.0.1.1,10.0.1.2,463,4.730485797
10.0.2.3,10.0.1.2,6586,4.730520209
10.0.1.1,10.0.3.6,36084,4.732984983
10.0.2.4,10.0.2.3,660,4.733022559
10.0.2.3,10.0.4.7,612,4.733152072
10.0.3.5,10.0.1.2,828,4.733198669
10.0.3.6,10.0.3.5,672154,4.733604526
10.0.1.1,10.0.4.8,341,4.733824151
10.0.2.3,10.0.3.6,7759,4.735849344
10.0.1.2,10.0.2.3,43490,4.736085564
10.0.1.1,10.0.3.6,821,4.737406097
10.0.4.7,10.0.4.8,67438,4.740165957
10.0.2.3,10.0.4.8,59405,4.741347697
10.0.1.2,10.0.4.7,1960,4.741964782
10.0.3.5,10.0.2.4,647,4.743942719
10.0.3.5,10.0.4.7,602,4.746431189
10.0.1.2,10.0.3.6,519,4.747075625
10.0.2.4,10.0.3.5,32322,4.747228902
10.0.3.5,10.0.4.8,6883,4.749757091
10.0.1.2,10.0.4.7,601,4.750120645
10.0.2.3,10.0.4.7,588,4.754368630
